Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,TimeDim,Dim1Type,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
25418295,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2005,SEX,MLE,NA,NA,NA,NA,NA,NA,7 [3-13],7.26786,3.45312,13.44488,NA,2021-02-09T17:24:03.133+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
25418296,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2004,SEX,BTSX,NA,NA,NA,NA,NA,NA,9 [4-18],9.46396,4.48819,17.63668,NA,2021-02-09T17:24:03.163+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
25418297,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2014,SEX,MLE,NA,NA,NA,NA,NA,NA,5 [2-10],5.14548,2.36813,9.52036,NA,2021-02-09T17:24:03.18+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
25418298,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2002,SEX,BTSX,NA,NA,NA,NA,NA,NA,10 [5-19],10.19154,4.82212,19.20664,NA,2021-02-09T17:24:03.197+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
25418299,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2000,SEX,FMLE,NA,NA,NA,NA,NA,NA,2 [1-4],2.16932,0.98894,4.13602,NA,2021-02-09T17:24:03.21+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
25418300,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2007,SEX,BTSX,NA,NA,NA,NA,NA,NA,8 [4-16],8.36495,3.99431,15.5129,NA,2021-02-09T17:24:03.227+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
25418301,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2015,SEX,FMLE,NA,NA,NA,NA,NA,NA,1 [1-3],1.33858,0.60141,2.5315,NA,2021-02-09T17:24:03.26+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
25418302,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2012,SEX,FMLE,NA,NA,NA,NA,NA,NA,1 [1-3],1.34568,0.62519,2.52153,NA,2021-02-09T17:24:03.273+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
25418303,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2011,SEX,BTSX,NA,NA,NA,NA,NA,NA,7 [3-13],7.20747,3.40737,13.36067,NA,2021-02-09T17:24:03.29+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
25418304,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2016,SEX,BTSX,NA,NA,NA,NA,NA,NA,6 [3-12],6.29849,2.87525,11.674620000000001,NA,2021-02-09T17:24:03.307+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
25418305,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2009,SEX,MLE,NA,NA,NA,NA,NA,NA,6 [3-11],5.68516,2.71137,10.53487,NA,2021-02-09T17:24:03.32+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
25418306,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2007,SEX,FMLE,NA,NA,NA,NA,NA,NA,2 [1-3],1.654,0.78254,3.08862,NA,2021-02-09T17:24:03.337+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
25418307,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2000,SEX,BTSX,NA,NA,NA,NA,NA,NA,11 [5-21],10.88257,5.09866,20.68254,NA,2021-02-09T17:24:03.367+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
25418308,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2017,SEX,BTSX,NA,NA,NA,NA,NA,NA,6 [3-12],6.2168,2.81923,11.60611,NA,2021-02-09T17:24:03.413+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
25418309,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2010,SEX,MLE,NA,NA,NA,NA,NA,NA,6 [3-11],5.95723,2.81552,11.13027,NA,2021-02-09T17:24:03.43+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
25418310,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2001,SEX,BTSX,NA,NA,NA,NA,NA,NA,11 [5-20],10.56388,4.97037,19.95127,NA,2021-02-09T17:24:03.447+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
25418311,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2010,SEX,BTSX,NA,NA,NA,NA,NA,NA,7 [4-14],7.45379,3.5156,13.91292,NA,2021-02-09T17:24:03.477+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
25418312,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2016,SEX,FMLE,NA,NA,NA,NA,NA,NA,1 [1-3],1.31961,0.58163,2.51018,NA,2021-02-09T17:24:03.51+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
25418313,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2015,SEX,BTSX,NA,NA,NA,NA,NA,NA,6 [3-12],6.42015,2.95947,11.88559,NA,2021-02-09T17:24:03.523+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
25418314,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2011,SEX,MLE,NA,NA,NA,NA,NA,NA,6 [3-11],5.73797,2.72599,10.58827,NA,2021-02-09T17:24:03.54+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
25418315,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2014,SEX,FMLE,NA,NA,NA,NA,NA,NA,1 [1-3],1.34403,0.61042,2.53009,NA,2021-02-09T17:24:03.557+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
25418316,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2013,SEX,FMLE,NA,NA,NA,NA,NA,NA,1 [1-3],1.35149,0.62324,2.53131,NA,2021-02-09T17:24:03.587+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
25418317,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2017,SEX,FMLE,NA,NA,NA,NA,NA,NA,1 [1-3],1.31376,0.57317,2.516,NA,2021-02-09T17:24:03.6+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
25418318,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2003,SEX,FMLE,NA,NA,NA,NA,NA,NA,2 [1-4],1.97869,0.92023,3.69417,NA,2021-02-09T17:24:03.617+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
25418319,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2004,SEX,MLE,NA,NA,NA,NA,NA,NA,8 [4-14],7.56617,3.59462,14.11749,NA,2021-02-09T17:24:03.633+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
25418320,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2001,SEX,MLE,NA,NA,NA,NA,NA,NA,8 [4-16],8.45001,4.00576,15.96954,NA,2021-02-09T17:24:03.65+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
25418321,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2004,SEX,FMLE,NA,NA,NA,NA,NA,NA,2 [1-4],1.89779,0.89357,3.51919,NA,2021-02-09T17:24:03.68+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
25418322,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2016,SEX,MLE,NA,NA,NA,NA,NA,NA,5 [2-9],4.97888,2.29362,9.16444,NA,2021-02-09T17:24:03.697+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
25418323,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2005,SEX,FMLE,NA,NA,NA,NA,NA,NA,2 [1-3],1.80208,0.85017,3.33828,NA,2021-02-09T17:24:03.71+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
25418324,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2018,SEX,FMLE,NA,NA,NA,NA,NA,NA,1 [1-2],1.22901,0.52726,2.35424,NA,2021-02-09T17:24:03.727+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
25418325,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2009,SEX,BTSX,NA,NA,NA,NA,NA,NA,7 [3-13],7.12475,3.38749,13.22226,NA,2021-02-09T17:24:03.743+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
25418326,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2019,SEX,FMLE,NA,NA,NA,NA,NA,NA,1 [1-2],1.1914,0.50007,2.29514,NA,2021-02-09T17:24:03.76+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
25418327,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2003,SEX,MLE,NA,NA,NA,NA,NA,NA,8 [4-15],7.87244,3.74568,14.7194,NA,2021-02-09T17:24:03.79+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
25418328,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2010,SEX,FMLE,NA,NA,NA,NA,NA,NA,1 [1-3],1.49656,0.70008,2.78266,NA,2021-02-09T17:24:03.807+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
25418329,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2012,SEX,BTSX,NA,NA,NA,NA,NA,NA,7 [3-12],6.58314,3.10214,12.1719,NA,2021-02-09T17:24:03.82+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
25418330,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2007,SEX,MLE,NA,NA,NA,NA,NA,NA,7 [3-12],6.71096,3.21177,12.42428,NA,2021-02-09T17:24:03.85+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
25418331,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2008,SEX,FMLE,NA,NA,NA,NA,NA,NA,2 [1-3],1.57549,0.74574,2.91636,NA,2021-02-09T17:24:03.87+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
25418332,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2018,SEX,MLE,NA,NA,NA,NA,NA,NA,5 [2-8],4.5329,2.06304,8.48869,NA,2021-02-09T17:24:03.883+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
25418333,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2000,SEX,MLE,NA,NA,NA,NA,NA,NA,9 [4-17],8.71325,4.10972,16.54652,NA,2021-02-09T17:24:03.9+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
25418334,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2019,SEX,MLE,NA,NA,NA,NA,NA,NA,4 [2-8],4.35839,1.96792,8.2134,NA,2021-02-09T17:24:03.93+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
25418335,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2006,SEX,BTSX,NA,NA,NA,NA,NA,NA,9 [4-16],8.70062,4.14685,16.06683,NA,2021-02-09T17:24:03.947+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
25418336,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2006,SEX,FMLE,NA,NA,NA,NA,NA,NA,2 [1-3],1.72204,0.80865,3.19802,NA,2021-02-09T17:24:03.96+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
25418337,VIOLENCE_HOMICIDENUM,COUNTRY,WSM,YEAR,2008,SEX,BTSX,NA,NA,NA,NA,NA,NA,8 [4-15],8.02195,3.82988,14.8775,NA,2021-02-09T17:24:03.977+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
25419178,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2012,SEX,MLE,NA,NA,NA,NA,NA,NA,1251 [672-2099],1250.525,672.2707,2099.423,NA,2021-02-09T17:24:22.26+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
25419179,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2000,SEX,BTSX,NA,NA,NA,NA,NA,NA,798 [388-1428],798.3621,388.3499,1428.402,NA,2021-02-09T17:24:22.273+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
25419180,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2018,SEX,MLE,NA,NA,NA,NA,NA,NA,1990 [1033-3494],1989.809,1033.141,3493.773,NA,2021-02-09T17:24:22.29+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
25419181,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2005,SEX,MLE,NA,NA,NA,NA,NA,NA,744 [446-1151],744.4966,445.5689,1150.513,NA,2021-02-09T17:24:22.307+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
25419182,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2001,SEX,MLE,NA,NA,NA,NA,NA,NA,609 [320-1032],608.9327,320.1603,1031.712,NA,2021-02-09T17:24:22.32+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
25419183,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2007,SEX,BTSX,NA,NA,NA,NA,NA,NA,1033 [608-1619],1032.99,608.0731,1618.588,NA,2021-02-09T17:24:22.353+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
25419184,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2009,SEX,FMLE,NA,NA,NA,NA,NA,NA,295 [157-495],294.5501,156.6869,495.4194,NA,2021-02-09T17:24:22.37+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
25419185,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2008,SEX,BTSX,NA,NA,NA,NA,NA,NA,1087 [639-1702],1086.524,638.9082,1701.99,NA,2021-02-09T17:24:22.383+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
25419186,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2016,SEX,BTSX,NA,NA,NA,NA,NA,NA,2436 [1860-3372],2435.896,1859.948,3372.452,NA,2021-02-09T17:24:22.4+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
25419187,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2011,SEX,FMLE,NA,NA,NA,NA,NA,NA,379 [183-677],378.8212,182.5676,676.9513,NA,2021-02-09T17:24:22.417+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
25419188,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2010,SEX,BTSX,NA,NA,NA,NA,NA,NA,1331 [754-2174],1331.482,753.5797,2173.899,NA,2021-02-09T17:24:22.447+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
25419189,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2015,SEX,BTSX,NA,NA,NA,NA,NA,NA,2274 [1494-3533],2273.512,1494.154,3532.973,NA,2021-02-09T17:24:22.463+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
25419190,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2002,SEX,BTSX,NA,NA,NA,NA,NA,NA,818 [441-1361],818.0508,441.0604,1360.91,NA,2021-02-09T17:24:22.48+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
25419191,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2004,SEX,FMLE,NA,NA,NA,NA,NA,NA,211 [115-345],211.3,115.0481,344.7827,NA,2021-02-09T17:24:22.493+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
25419192,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2015,SEX,MLE,NA,NA,NA,NA,NA,NA,1674 [1140-2528],1674.108,1139.902,2527.584,NA,2021-02-09T17:24:22.527+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
25419193,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2013,SEX,FMLE,NA,NA,NA,NA,NA,NA,464 [211-871],463.9791,211.4799,871.3549,NA,2021-02-09T17:24:22.54+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
25419194,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2004,SEX,BTSX,NA,NA,NA,NA,NA,NA,858 [517-1323],858.2706,517.0191,1323.349,NA,2021-02-09T17:24:22.557+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
25419195,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2013,SEX,MLE,NA,NA,NA,NA,NA,NA,1334 [685-2312],1333.946,684.742,2311.971,NA,2021-02-09T17:24:22.573+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
25419196,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2000,SEX,FMLE,NA,NA,NA,NA,NA,NA,197 [91-366],197.2498,90.70356,365.5042,NA,2021-02-09T17:24:22.59+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
25419197,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2015,SEX,FMLE,NA,NA,NA,NA,NA,NA,599 [354-1005],599.4042,354.2526,1005.39,NA,2021-02-09T17:24:22.62+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
25419198,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2012,SEX,FMLE,NA,NA,NA,NA,NA,NA,425 [200-775],425.282,200.4908,775.2041,NA,2021-02-09T17:24:22.637+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
25419199,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2002,SEX,FMLE,NA,NA,NA,NA,NA,NA,202 [100-350],201.907,99.57745,349.8734,NA,2021-02-09T17:24:22.65+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
25419200,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2009,SEX,BTSX,NA,NA,NA,NA,NA,NA,1193 [688-1903],1193.425,688.0657,1903.455,NA,2021-02-09T17:24:22.667+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
25419201,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2014,SEX,BTSX,NA,NA,NA,NA,NA,NA,2076 [1430-3103],2075.51,1429.514,3102.923,NA,2021-02-09T17:24:22.7+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
25419202,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2008,SEX,MLE,NA,NA,NA,NA,NA,NA,819 [493-1263],819.3194,493.0015,1263.339,NA,2021-02-09T17:24:22.713+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
25419203,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2003,SEX,FMLE,NA,NA,NA,NA,NA,NA,206 [107-349],206.47,106.9948,348.8905,NA,2021-02-09T17:24:22.73+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
25419204,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2003,SEX,MLE,NA,NA,NA,NA,NA,NA,628 [369-988],627.6299,368.849,988.0017,NA,2021-02-09T17:24:22.747+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
25419205,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2010,SEX,MLE,NA,NA,NA,NA,NA,NA,1002 [585-1596],1001.697,584.9345,1596.118,NA,2021-02-09T17:24:22.777+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
25419206,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2008,SEX,FMLE,NA,NA,NA,NA,NA,NA,267 [146-439],267.2042,145.9067,438.6513,NA,2021-02-09T17:24:22.793+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
25419207,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2001,SEX,FMLE,NA,NA,NA,NA,NA,NA,199 [97-355],199.3923,96.57969,354.8139,NA,2021-02-09T17:24:22.81+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
25419208,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2018,SEX,BTSX,NA,NA,NA,NA,NA,NA,2705 [1423-4744],2704.688,1422.989,4743.622,NA,2021-02-09T17:24:22.823+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
25419209,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2017,SEX,FMLE,NA,NA,NA,NA,NA,NA,680 [385-1175],680.1233,385.1294,1174.734,NA,2021-02-09T17:24:22.84+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
25419210,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2003,SEX,BTSX,NA,NA,NA,NA,NA,NA,834 [476-1337],834.0999,475.8438,1336.892,NA,2021-02-09T17:24:22.87+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
25419211,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2001,SEX,BTSX,NA,NA,NA,NA,NA,NA,808 [417-1387],808.325,416.74,1386.526,NA,2021-02-09T17:24:22.887+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
25419212,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2005,SEX,BTSX,NA,NA,NA,NA,NA,NA,988 [576-1550],988.3492,576.0868,1549.542,NA,2021-02-09T17:24:22.9+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
25419213,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2000,SEX,MLE,NA,NA,NA,NA,NA,NA,601 [298-1063],601.1123,297.6464,1062.898,NA,2021-02-09T17:24:22.917+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
25419214,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2014,SEX,MLE,NA,NA,NA,NA,NA,NA,1531 [1092-2215],1530.515,1091.771,2214.561,NA,2021-02-09T17:24:22.95+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
25419215,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2019,SEX,FMLE,NA,NA,NA,NA,NA,NA,750 [309-1495],749.7739,309.4072,1494.94,NA,2021-02-09T17:24:22.967+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
25419216,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2007,SEX,FMLE,NA,NA,NA,NA,NA,NA,255 [138-418],254.9916,138.2309,417.6781,NA,2021-02-09T17:24:22.997+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
25419217,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2011,SEX,MLE,NA,NA,NA,NA,NA,NA,1127 [616-1854],1126.886,616.1839,1854.041,NA,2021-02-09T17:24:23.01+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
25419218,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2017,SEX,BTSX,NA,NA,NA,NA,NA,NA,2571 [1619-4113],2570.502,1618.632,4112.675,NA,2021-02-09T17:24:23.027+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
25419219,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2017,SEX,MLE,NA,NA,NA,NA,NA,NA,1890 [1234-2938],1890.378,1233.503,2937.941,NA,2021-02-09T17:24:23.06+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
25419220,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2013,SEX,BTSX,NA,NA,NA,NA,NA,NA,1798 [896-3183],1797.925,896.2218,3183.326,NA,2021-02-09T17:24:23.073+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
25419221,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2002,SEX,MLE,NA,NA,NA,NA,NA,NA,616 [341-1011],616.1438,341.4829,1011.036,NA,2021-02-09T17:24:23.09+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
25419222,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2010,SEX,FMLE,NA,NA,NA,NA,NA,NA,330 [169-578],329.7852,168.6452,577.7812,NA,2021-02-09T17:24:23.12+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
25419223,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2012,SEX,BTSX,NA,NA,NA,NA,NA,NA,1676 [873-2875],1675.807,872.7615,2874.627,NA,2021-02-09T17:24:23.137+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
25419224,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2006,SEX,MLE,NA,NA,NA,NA,NA,NA,766 [465-1168],765.5059,465.3332,1167.723,NA,2021-02-09T17:24:23.153+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
25419225,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2014,SEX,FMLE,NA,NA,NA,NA,NA,NA,545 [338-888],544.9956,337.7434,888.3621,NA,2021-02-09T17:24:23.17+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
25419226,VIOLENCE_HOMICIDENUM,COUNTRY,YEM,YEAR,2011,SEX,BTSX,NA,NA,NA,NA,NA,NA,1506 [799-2531],1505.707,798.7514,2530.992,NA,2021-02-09T17:24:23.2+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
